source,record_id,source_categories,families,carrier_kinds,configuration_evidence,canonicalization_role,multiplicity,multiplicity_basis,source_element_count,extractable_configured_count,reference_rs_count,attached_tetrahedral_count,reference_locus_count,structure_available
chiralfinder_rota,RotA-0166,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0167,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0168,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0169,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0170,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0171,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0172,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0173,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0174,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0175,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0176,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0177,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0178,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0179,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0180,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0181,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0182,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0183,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0184,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0185,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0186,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0187,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0188,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0189,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0190,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0191,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0192,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0193,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0194,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0195,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0196,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0197,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0198,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0199,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0200,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0201,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0202,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0203,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0204,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0205,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0206,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0207,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0208,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0209,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0210,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0211,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0212,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0213,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0214,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0215,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0216,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0217,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0218,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0219,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0220,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0221,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0222,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0223,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0224,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0225,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0226,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0227,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0228,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0229,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0230,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0231,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0232,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0233,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0234,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0235,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0236,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0237,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0238,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0239,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0240,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0241,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0242,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0243,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0244,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0245,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0246,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0247,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0248,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0249,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0250,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0251,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,3,0,,,3,true
chiralfinder_rota,RotA-0252,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0253,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0254,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0255,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0256,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0257,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0258,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0259,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0260,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0261,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0262,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,3,0,,,3,true
chiralfinder_rota,RotA-0263,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,3,0,,,3,true
chiralfinder_rota,RotA-0264,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0265,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0266,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0267,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0268,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0269,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0270,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
